"Step","fluent-oath-59 - batch/loss","fluent-oath-59 - batch/loss__MIN","fluent-oath-59 - batch/loss__MAX"
"11595","0.20499210059642792","0.20499210059642792","0.20499210059642792"
"11596","0.20541369915008545","0.20541369915008545","0.20541369915008545"
"11599","0.20694275200366974","0.20694275200366974","0.20694275200366974"
"11600","0.20796556770801544","0.20796556770801544","0.20796556770801544"
"11601","0.20951920747756958","0.20951920747756958","0.20951920747756958"
"11602","0.21222706139087677","0.21222706139087677","0.21222706139087677"
"11603","0.2138485610485077","0.2138485610485077","0.2138485610485077"
"11604","0.21520885825157166","0.21520885825157166","0.21520885825157166"
"11614","0.2169572114944458","0.2169572114944458","0.2169572114944458"
"11615","0.21694986522197723","0.21694986522197723","0.21694986522197723"
"11616","0.2168203890323639","0.2168203890323639","0.2168203890323639"
"11617","0.21683064103126526","0.21683064103126526","0.21683064103126526"
"11621","0.21760539710521698","0.21760539710521698","0.21760539710521698"
"11622","0.21744473278522491","0.21744473278522491","0.21744473278522491"
"11625","0.2175140678882599","0.2175140678882599","0.2175140678882599"
"11627","0.2171178162097931","0.2171178162097931","0.2171178162097931"
"11629","0.21691440045833588","0.21691440045833588","0.21691440045833588"
"11630","0.21669423580169678","0.21669423580169678","0.21669423580169678"
"11631","0.21651335060596466","0.21651335060596466","0.21651335060596466"
"11636","0.21540017426013947","0.21540017426013947","0.21540017426013947"
"11637","0.2151775062084198","0.2151775062084198","0.2151775062084198"
"11640","0.21477465331554413","0.21477465331554413","0.21477465331554413"
"11642","0.2142077386379242","0.2142077386379242","0.2142077386379242"
"11644","0.21399104595184326","0.21399104595184326","0.21399104595184326"
"11647","0.21329079568386078","0.21329079568386078","0.21329079568386078"
"11648","0.21302276849746704","0.21302276849746704","0.21302276849746704"
"11649","0.21288087964057922","0.21288087964057922","0.21288087964057922"
"11651","0.2125575989484787","0.2125575989484787","0.2125575989484787"
"11652","0.21230123937129974","0.21230123937129974","0.21230123937129974"
"11653","0.21215912699699402","0.21215912699699402","0.21215912699699402"
"11655","0.21204246580600739","0.21204246580600739","0.21204246580600739"
"11657","0.21174795925617218","0.21174795925617218","0.21174795925617218"
"11661","0.2113340198993683","0.2113340198993683","0.2113340198993683"
"11662","0.2112504541873932","0.2112504541873932","0.2112504541873932"
"11663","0.21112839877605438","0.21112839877605438","0.21112839877605438"
"11666","0.21060840785503387","0.21060840785503387","0.21060840785503387"
"11667","0.2103762924671173","0.2103762924671173","0.2103762924671173"
"11668","0.21018485724925995","0.21018485724925995","0.21018485724925995"
"11669","0.21012996137142181","0.21012996137142181","0.21012996137142181"
"11673","0.2096281200647354","0.2096281200647354","0.2096281200647354"
"11674","0.20940926671028137","0.20940926671028137","0.20940926671028137"
"11675","0.20930474996566772","0.20930474996566772","0.20930474996566772"
"11676","0.20938469469547272","0.20938469469547272","0.20938469469547272"
"11678","0.20892871916294098","0.20892871916294098","0.20892871916294098"
"11679","0.20888671278953552","0.20888671278953552","0.20888671278953552"
"11680","0.20878185331821442","0.20878185331821442","0.20878185331821442"
"11682","0.20864447951316833","0.20864447951316833","0.20864447951316833"
"11688","0.20805196464061737","0.20805196464061737","0.20805196464061737"
"11691","0.20777511596679688","0.20777511596679688","0.20777511596679688"
"11696","0.20731770992279053","0.20731770992279053","0.20731770992279053"
"11699","0.20714327692985535","0.20714327692985535","0.20714327692985535"
"11702","0.20683211088180542","0.20683211088180542","0.20683211088180542"
"11703","0.20672260224819183","0.20672260224819183","0.20672260224819183"
"11704","0.20666323602199554","0.20666323602199554","0.20666323602199554"
"11708","0.20639733970165253","0.20639733970165253","0.20639733970165253"
"11710","0.2063312530517578","0.2063312530517578","0.2063312530517578"
"11714","0.20593345165252686","0.20593345165252686","0.20593345165252686"
"11715","0.20594927668571472","0.20594927668571472","0.20594927668571472"
"11716","0.20591606199741364","0.20591606199741364","0.20591606199741364"
"11718","0.20569036900997162","0.20569036900997162","0.20569036900997162"
"11720","0.20556138455867767","0.20556138455867767","0.20556138455867767"
"11722","0.20547565817832947","0.20547565817832947","0.20547565817832947"
"11724","0.20532158017158508","0.20532158017158508","0.20532158017158508"
"11725","0.20522888004779816","0.20522888004779816","0.20522888004779816"
"11726","0.20510582625865936","0.20510582625865936","0.20510582625865936"
"11728","0.20498992502689362","0.20498992502689362","0.20498992502689362"
"11729","0.20486296713352203","0.20486296713352203","0.20486296713352203"
"11732","0.20464791357517242","0.20464791357517242","0.20464791357517242"
"11733","0.20452991127967834","0.20452991127967834","0.20452991127967834"
"11734","0.20445361733436584","0.20445361733436584","0.20445361733436584"
"11735","0.20435748994350433","0.20435748994350433","0.20435748994350433"
"11736","0.20432645082473755","0.20432645082473755","0.20432645082473755"
"11739","0.20415516197681427","0.20415516197681427","0.20415516197681427"
"11740","0.20404724776744843","0.20404724776744843","0.20404724776744843"
"11741","0.20395568013191223","0.20395568013191223","0.20395568013191223"
"11742","0.2038273960351944","0.2038273960351944","0.2038273960351944"
"11743","0.20379333198070526","0.20379333198070526","0.20379333198070526"
"11746","0.20357075333595276","0.20357075333595276","0.20357075333595276"
"11748","0.20345863699913025","0.20345863699913025","0.20345863699913025"
"11751","0.20342683792114258","0.20342683792114258","0.20342683792114258"
"11754","0.2032657265663147","0.2032657265663147","0.2032657265663147"
"11755","0.20322397351264954","0.20322397351264954","0.20322397351264954"
"11757","0.20306551456451416","0.20306551456451416","0.20306551456451416"
"11758","0.20303620398044586","0.20303620398044586","0.20303620398044586"
"11761","0.20283791422843933","0.20283791422843933","0.20283791422843933"
"11762","0.20273113250732422","0.20273113250732422","0.20273113250732422"
"11766","0.20247747004032135","0.20247747004032135","0.20247747004032135"
"11767","0.20239844918251038","0.20239844918251038","0.20239844918251038"
"11768","0.20235446095466614","0.20235446095466614","0.20235446095466614"
"11770","0.20226535201072693","0.20226535201072693","0.20226535201072693"
"11773","0.2019735425710678","0.2019735425710678","0.2019735425710678"
"11774","0.2018813192844391","0.2018813192844391","0.2018813192844391"
"11775","0.20189981162548065","0.20189981162548065","0.20189981162548065"
"11777","0.20173314213752747","0.20173314213752747","0.20173314213752747"
"11779","0.2016926407814026","0.2016926407814026","0.2016926407814026"
"11782","0.2015434205532074","0.2015434205532074","0.2015434205532074"
"11783","0.20152148604393005","0.20152148604393005","0.20152148604393005"
"11784","0.20146548748016357","0.20146548748016357","0.20146548748016357"
"11789","0.201199471950531","0.201199471950531","0.201199471950531"
"11792","0.20104607939720154","0.20104607939720154","0.20104607939720154"
"11796","0.20086203515529633","0.20086203515529633","0.20086203515529633"
"11797","0.20082031190395355","0.20082031190395355","0.20082031190395355"
"11799","0.20074068009853363","0.20074068009853363","0.20074068009853363"
"11800","0.20068618655204773","0.20068618655204773","0.20068618655204773"
"11803","0.20052970945835114","0.20052970945835114","0.20052970945835114"
"11804","0.2004729062318802","0.2004729062318802","0.2004729062318802"
"11806","0.20032182335853577","0.20032182335853577","0.20032182335853577"
"11807","0.20026208460330963","0.20026208460330963","0.20026208460330963"
"11808","0.20022381842136383","0.20022381842136383","0.20022381842136383"
"11813","0.19998306035995483","0.19998306035995483","0.19998306035995483"
"11816","0.1998201310634613","0.1998201310634613","0.1998201310634613"
"11818","0.19972771406173706","0.19972771406173706","0.19972771406173706"
"11819","0.19968226552009583","0.19968226552009583","0.19968226552009583"
"11821","0.199634850025177","0.199634850025177","0.199634850025177"
"11822","0.19957834482192993","0.19957834482192993","0.19957834482192993"
"11824","0.19954214990139008","0.19954214990139008","0.19954214990139008"
"11829","0.19935816526412964","0.19935816526412964","0.19935816526412964"
"11830","0.1993575394153595","0.1993575394153595","0.1993575394153595"
"11831","0.19932572543621063","0.19932572543621063","0.19932572543621063"
"11834","0.19924670457839966","0.19924670457839966","0.19924670457839966"
"11836","0.19912733137607574","0.19912733137607574","0.19912733137607574"
"11839","0.1990346610546112","0.1990346610546112","0.1990346610546112"
"11841","0.19895078241825104","0.19895078241825104","0.19895078241825104"
"11844","0.1987762749195099","0.1987762749195099","0.1987762749195099"
"11845","0.19874729216098785","0.19874729216098785","0.19874729216098785"
"11846","0.19873102009296417","0.19873102009296417","0.19873102009296417"
"11851","0.1985289752483368","0.1985289752483368","0.1985289752483368"
"11852","0.19845306873321533","0.19845306873321533","0.19845306873321533"
"11854","0.19835998117923737","0.19835998117923737","0.19835998117923737"
"11857","0.19825950264930725","0.19825950264930725","0.19825950264930725"
"11858","0.19823400676250458","0.19823400676250458","0.19823400676250458"
"11860","0.19819185137748718","0.19819185137748718","0.19819185137748718"
"11862","0.19816769659519196","0.19816769659519196","0.19816769659519196"
"11864","0.19811156392097473","0.19811156392097473","0.19811156392097473"
"11866","0.19804786145687103","0.19804786145687103","0.19804786145687103"
"11867","0.19804145395755768","0.19804145395755768","0.19804145395755768"
"11868","0.19802507758140564","0.19802507758140564","0.19802507758140564"
"11871","0.19795437157154083","0.19795437157154083","0.19795437157154083"
"11877","0.19768811762332916","0.19768811762332916","0.19768811762332916"
"11879","0.1976185142993927","0.1976185142993927","0.1976185142993927"
"11880","0.19755324721336365","0.19755324721336365","0.19755324721336365"
"11883","0.1974395215511322","0.1974395215511322","0.1974395215511322"
"11886","0.19738256931304932","0.19738256931304932","0.19738256931304932"
"11889","0.19729001820087433","0.19729001820087433","0.19729001820087433"
"11891","0.1972815841436386","0.1972815841436386","0.1972815841436386"
"11894","0.19720502197742462","0.19720502197742462","0.19720502197742462"
"11896","0.19718310236930847","0.19718310236930847","0.19718310236930847"
"11900","0.19573630392551422","0.19573630392551422","0.19573630392551422"
"11903","0.17827080190181732","0.17827080190181732","0.17827080190181732"
"11905","0.18033398687839508","0.18033398687839508","0.18033398687839508"
"11910","0.17881277203559875","0.17881277203559875","0.17881277203559875"
"11911","0.17799803614616394","0.17799803614616394","0.17799803614616394"
"11913","0.17740002274513245","0.17740002274513245","0.17740002274513245"
"11915","0.1774357557296753","0.1774357557296753","0.1774357557296753"
"11916","0.17711560428142548","0.17711560428142548","0.17711560428142548"
"11919","0.17855648696422577","0.17855648696422577","0.17855648696422577"
"11920","0.17911089956760406","0.17911089956760406","0.17911089956760406"
"11921","0.17887364327907562","0.17887364327907562","0.17887364327907562"
"11923","0.179067000746727","0.179067000746727","0.179067000746727"
"11925","0.17932167649269104","0.17932167649269104","0.17932167649269104"
"11927","0.17901384830474854","0.17901384830474854","0.17901384830474854"
"11929","0.17899084091186523","0.17899084091186523","0.17899084091186523"
"11933","0.17958268523216248","0.17958268523216248","0.17958268523216248"
"11935","0.17916445434093475","0.17916445434093475","0.17916445434093475"
"11936","0.17927607893943787","0.17927607893943787","0.17927607893943787"
"11937","0.17945405840873718","0.17945405840873718","0.17945405840873718"
"11941","0.17942160367965698","0.17942160367965698","0.17942160367965698"
"11942","0.1792508214712143","0.1792508214712143","0.1792508214712143"
"11943","0.17929820716381073","0.17929820716381073","0.17929820716381073"
"11945","0.17944501340389252","0.17944501340389252","0.17944501340389252"
"11948","0.17944782972335815","0.17944782972335815","0.17944782972335815"
"11950","0.17926636338233948","0.17926636338233948","0.17926636338233948"
"11951","0.17925721406936646","0.17925721406936646","0.17925721406936646"
"11953","0.1793525665998459","0.1793525665998459","0.1793525665998459"
"11954","0.1794227510690689","0.1794227510690689","0.1794227510690689"
"11955","0.1794847697019577","0.1794847697019577","0.1794847697019577"
"11957","0.17951099574565887","0.17951099574565887","0.17951099574565887"
"11964","0.17962978780269623","0.17962978780269623","0.17962978780269623"
"11967","0.1794508695602417","0.1794508695602417","0.1794508695602417"
"11969","0.17932239174842834","0.17932239174842834","0.17932239174842834"
"11971","0.17927014827728271","0.17927014827728271","0.17927014827728271"
"11973","0.17951279878616333","0.17951279878616333","0.17951279878616333"
"11975","0.1798459142446518","0.1798459142446518","0.1798459142446518"
"11979","0.18014854192733765","0.18014854192733765","0.18014854192733765"
"11980","0.18025369942188263","0.18025369942188263","0.18025369942188263"
"11981","0.1803070455789566","0.1803070455789566","0.1803070455789566"
"11982","0.18044748902320862","0.18044748902320862","0.18044748902320862"
"11983","0.1805979311466217","0.1805979311466217","0.1805979311466217"
"11984","0.18063178658485413","0.18063178658485413","0.18063178658485413"
"11985","0.18077301979064941","0.18077301979064941","0.18077301979064941"
"11986","0.180725559592247","0.180725559592247","0.180725559592247"
"11987","0.18079222738742828","0.18079222738742828","0.18079222738742828"
"11988","0.18090231716632843","0.18090231716632843","0.18090231716632843"
"11990","0.1810493767261505","0.1810493767261505","0.1810493767261505"
"11998","0.1811998337507248","0.1811998337507248","0.1811998337507248"
"12000","0.1811772733926773","0.1811772733926773","0.1811772733926773"
"12002","0.18118102848529816","0.18118102848529816","0.18118102848529816"
"12005","0.18111564218997955","0.18111564218997955","0.18111564218997955"
"12007","0.18109242618083954","0.18109242618083954","0.18109242618083954"
"12008","0.18112775683403015","0.18112775683403015","0.18112775683403015"
"12009","0.18106898665428162","0.18106898665428162","0.18106898665428162"
"12012","0.18122059106826782","0.18122059106826782","0.18122059106826782"
"12013","0.181200310587883","0.181200310587883","0.181200310587883"
"12014","0.1812909096479416","0.1812909096479416","0.1812909096479416"
"12017","0.18127208948135376","0.18127208948135376","0.18127208948135376"
"12022","0.18136578798294067","0.18136578798294067","0.18136578798294067"
"12023","0.1814732551574707","0.1814732551574707","0.1814732551574707"
"12024","0.18140631914138794","0.18140631914138794","0.18140631914138794"
"12028","0.1815275400876999","0.1815275400876999","0.1815275400876999"
"12033","0.18137697875499725","0.18137697875499725","0.18137697875499725"
"12036","0.18148384988307953","0.18148384988307953","0.18148384988307953"
"12037","0.18150632083415985","0.18150632083415985","0.18150632083415985"
"12039","0.18146134912967682","0.18146134912967682","0.18146134912967682"
"12040","0.18137119710445404","0.18137119710445404","0.18137119710445404"
"12045","0.1814955770969391","0.1814955770969391","0.1814955770969391"
"12049","0.18151861429214478","0.18151861429214478","0.18151861429214478"
"12052","0.18149499595165253","0.18149499595165253","0.18149499595165253"
"12053","0.181519016623497","0.181519016623497","0.181519016623497"
"12054","0.18152295053005219","0.18152295053005219","0.18152295053005219"
"12058","0.18133871257305145","0.18133871257305145","0.18133871257305145"
"12064","0.18123550713062286","0.18123550713062286","0.18123550713062286"
"12070","0.18119575083255768","0.18119575083255768","0.18119575083255768"
"12071","0.18127790093421936","0.18127790093421936","0.18127790093421936"
"12081","0.18147242069244385","0.18147242069244385","0.18147242069244385"
"12084","0.1813846379518509","0.1813846379518509","0.1813846379518509"
"12086","0.18127676844596863","0.18127676844596863","0.18127676844596863"
"12089","0.1812283843755722","0.1812283843755722","0.1812283843755722"
"12090","0.18122977018356323","0.18122977018356323","0.18122977018356323"
"12091","0.18123579025268555","0.18123579025268555","0.18123579025268555"
"12097","0.1812656968832016","0.1812656968832016","0.1812656968832016"
"12100","0.18139244616031647","0.18139244616031647","0.18139244616031647"
"12104","0.18147529661655426","0.18147529661655426","0.18147529661655426"
"12107","0.1814843714237213","0.1814843714237213","0.1814843714237213"
"12110","0.18153055012226105","0.18153055012226105","0.18153055012226105"
"12111","0.18152876198291779","0.18152876198291779","0.18152876198291779"
"12113","0.18158437311649323","0.18158437311649323","0.18158437311649323"
"12122","0.1817217469215393","0.1817217469215393","0.1817217469215393"
"12123","0.18170824646949768","0.18170824646949768","0.18170824646949768"
"12124","0.18174263834953308","0.18174263834953308","0.18174263834953308"
"12126","0.18178759515285492","0.18178759515285492","0.18178759515285492"
"12127","0.18176735937595367","0.18176735937595367","0.18176735937595367"
"12129","0.18172557651996613","0.18172557651996613","0.18172557651996613"
"12133","0.1817057728767395","0.1817057728767395","0.1817057728767395"
"12137","0.18175826966762543","0.18175826966762543","0.18175826966762543"
"12139","0.18181894719600677","0.18181894719600677","0.18181894719600677"
"12140","0.1818656623363495","0.1818656623363495","0.1818656623363495"
"12141","0.18191128969192505","0.18191128969192505","0.18191128969192505"
"12144","0.18193984031677246","0.18193984031677246","0.18193984031677246"
"12149","0.18192431330680847","0.18192431330680847","0.18192431330680847"
"12150","0.18188102543354034","0.18188102543354034","0.18188102543354034"
"12151","0.1819218546152115","0.1819218546152115","0.1819218546152115"
"12155","0.1819593459367752","0.1819593459367752","0.1819593459367752"
"12162","0.18199846148490906","0.18199846148490906","0.18199846148490906"
"12164","0.18197396397590637","0.18197396397590637","0.18197396397590637"
"12166","0.1819688379764557","0.1819688379764557","0.1819688379764557"
"12168","0.18197649717330933","0.18197649717330933","0.18197649717330933"
"12169","0.18199433386325836","0.18199433386325836","0.18199433386325836"
"12170","0.18201680481433868","0.18201680481433868","0.18201680481433868"
"12172","0.18207494914531708","0.18207494914531708","0.18207494914531708"
"12173","0.18205389380455017","0.18205389380455017","0.18205389380455017"
"12181","0.1821381151676178","0.1821381151676178","0.1821381151676178"
"12183","0.18213403224945068","0.18213403224945068","0.18213403224945068"
"12184","0.18213383853435516","0.18213383853435516","0.18213383853435516"
"12185","0.18215514719486237","0.18215514719486237","0.18215514719486237"
"12186","0.18212583661079407","0.18212583661079407","0.18212583661079407"
"12187","0.1821172833442688","0.1821172833442688","0.1821172833442688"
"12189","0.18209736049175262","0.18209736049175262","0.18209736049175262"
"12193","0.18217462301254272","0.18217462301254272","0.18217462301254272"
"12198","0.1822347193956375","0.1822347193956375","0.1822347193956375"
"12200","0.1822214275598526","0.1822214275598526","0.1822214275598526"
"12204","0.18226869404315948","0.18226869404315948","0.18226869404315948"
"12205","0.18225061893463135","0.18225061893463135","0.18225061893463135"
"12206","0.18224042654037476","0.18224042654037476","0.18224042654037476"
"12207","0.18222962319850922","0.18222962319850922","0.18222962319850922"
"12208","0.18225863575935364","0.18225863575935364","0.18225863575935364"
"12212","0.18231487274169922","0.18231487274169922","0.18231487274169922"
"12217","0.18231657147407532","0.18231657147407532","0.18231657147407532"
"12219","0.18229971826076508","0.18229971826076508","0.18229971826076508"
"12220","0.18227535486221313","0.18227535486221313","0.18227535486221313"
"12222","0.18232862651348114","0.18232862651348114","0.18232862651348114"
"12223","0.18232358992099762","0.18232358992099762","0.18232358992099762"
"12229","0.18238861858844757","0.18238861858844757","0.18238861858844757"
"12234","0.18240706622600555","0.18240706622600555","0.18240706622600555"
"12236","0.18239708244800568","0.18239708244800568","0.18239708244800568"
"12238","0.18243065476417542","0.18243065476417542","0.18243065476417542"
"12241","0.16660957038402557","0.16660957038402557","0.16660957038402557"
"12242","0.17073029279708862","0.17073029279708862","0.17073029279708862"
"12247","0.17424726486206055","0.17424726486206055","0.17424726486206055"
"12248","0.17405833303928375","0.17405833303928375","0.17405833303928375"
"12250","0.17343446612358093","0.17343446612358093","0.17343446612358093"
"12251","0.17300303280353546","0.17300303280353546","0.17300303280353546"
"12253","0.17389744520187378","0.17389744520187378","0.17389744520187378"
"12255","0.17372463643550873","0.17372463643550873","0.17372463643550873"
"12257","0.17418746650218964","0.17418746650218964","0.17418746650218964"
"12258","0.17420868575572968","0.17420868575572968","0.17420868575572968"
"12259","0.17377763986587524","0.17377763986587524","0.17377763986587524"
"12262","0.1738845258951187","0.1738845258951187","0.1738845258951187"
"12264","0.1739242821931839","0.1739242821931839","0.1739242821931839"
"12265","0.1743312031030655","0.1743312031030655","0.1743312031030655"
"12271","0.17385722696781158","0.17385722696781158","0.17385722696781158"
"12272","0.17371846735477448","0.17371846735477448","0.17371846735477448"
"12276","0.17402271926403046","0.17402271926403046","0.17402271926403046"
"12277","0.17425857484340668","0.17425857484340668","0.17425857484340668"
"12281","0.17503996193408966","0.17503996193408966","0.17503996193408966"
"12283","0.17518427968025208","0.17518427968025208","0.17518427968025208"
"12285","0.17517614364624023","0.17517614364624023","0.17517614364624023"
"12286","0.17494547367095947","0.17494547367095947","0.17494547367095947"
"12295","0.17517554759979248","0.17517554759979248","0.17517554759979248"
"12296","0.17519214749336243","0.17519214749336243","0.17519214749336243"
"12297","0.17526566982269287","0.17526566982269287","0.17526566982269287"
"12299","0.1757768839597702","0.1757768839597702","0.1757768839597702"
"12302","0.17597854137420654","0.17597854137420654","0.17597854137420654"
"12305","0.1761961579322815","0.1761961579322815","0.1761961579322815"
"12315","0.1762136071920395","0.1762136071920395","0.1762136071920395"
"12316","0.17622315883636475","0.17622315883636475","0.17622315883636475"
"12317","0.17634600400924683","0.17634600400924683","0.17634600400924683"
"12319","0.1765957623720169","0.1765957623720169","0.1765957623720169"
"12321","0.1764298379421234","0.1764298379421234","0.1764298379421234"
"12322","0.17640303075313568","0.17640303075313568","0.17640303075313568"
"12325","0.17644834518432617","0.17644834518432617","0.17644834518432617"
"12328","0.1764211356639862","0.1764211356639862","0.1764211356639862"
"12331","0.17652814090251923","0.17652814090251923","0.17652814090251923"
"12333","0.17650017142295837","0.17650017142295837","0.17650017142295837"
"12335","0.17640945315361023","0.17640945315361023","0.17640945315361023"
"12336","0.1764170378446579","0.1764170378446579","0.1764170378446579"
"12344","0.17679251730442047","0.17679251730442047","0.17679251730442047"
"12345","0.1767006814479828","0.1767006814479828","0.1767006814479828"
"12347","0.1766567975282669","0.1766567975282669","0.1766567975282669"
"12351","0.17676801979541779","0.17676801979541779","0.17676801979541779"
"12352","0.17674994468688965","0.17674994468688965","0.17674994468688965"
"12354","0.17671753466129303","0.17671753466129303","0.17671753466129303"
"12355","0.17671412229537964","0.17671412229537964","0.17671412229537964"
"12356","0.1766550987958908","0.1766550987958908","0.1766550987958908"
"12357","0.17660284042358398","0.17660284042358398","0.17660284042358398"
"12360","0.17656348645687103","0.17656348645687103","0.17656348645687103"
"12361","0.17654891312122345","0.17654891312122345","0.17654891312122345"
"12364","0.17653408646583557","0.17653408646583557","0.17653408646583557"
"12365","0.17660772800445557","0.17660772800445557","0.17660772800445557"
"12369","0.176742285490036","0.176742285490036","0.176742285490036"
"12373","0.1767909824848175","0.1767909824848175","0.1767909824848175"
"12375","0.17674283683300018","0.17674283683300018","0.17674283683300018"
"12378","0.17682884633541107","0.17682884633541107","0.17682884633541107"
"12379","0.1769157350063324","0.1769157350063324","0.1769157350063324"
"12381","0.17710548639297485","0.17710548639297485","0.17710548639297485"
"12383","0.17716403305530548","0.17716403305530548","0.17716403305530548"
"12386","0.17727607488632202","0.17727607488632202","0.17727607488632202"
"12387","0.1772419512271881","0.1772419512271881","0.1772419512271881"
"12388","0.1771727204322815","0.1771727204322815","0.1771727204322815"
"12389","0.17713676393032074","0.17713676393032074","0.17713676393032074"
"12391","0.17712141573429108","0.17712141573429108","0.17712141573429108"
"12392","0.1771879643201828","0.1771879643201828","0.1771879643201828"
"12393","0.1772090643644333","0.1772090643644333","0.1772090643644333"
"12395","0.17719821631908417","0.17719821631908417","0.17719821631908417"
"12396","0.17721201479434967","0.17721201479434967","0.17721201479434967"
"12400","0.1774183064699173","0.1774183064699173","0.1774183064699173"
"12402","0.1773960441350937","0.1773960441350937","0.1773960441350937"
"12404","0.1773492693901062","0.1773492693901062","0.1773492693901062"
"12406","0.17730824649333954","0.17730824649333954","0.17730824649333954"
"12408","0.1773451715707779","0.1773451715707779","0.1773451715707779"
"12409","0.17740681767463684","0.17740681767463684","0.17740681767463684"
"12416","0.1775689572095871","0.1775689572095871","0.1775689572095871"
"12419","0.1776133030653","0.1776133030653","0.1776133030653"
"12420","0.17765331268310547","0.17765331268310547","0.17765331268310547"
"12433","0.1776609569787979","0.1776609569787979","0.1776609569787979"
"12438","0.17784637212753296","0.17784637212753296","0.17784637212753296"
"12440","0.17786060273647308","0.17786060273647308","0.17786060273647308"
"12441","0.17789171636104584","0.17789171636104584","0.17789171636104584"
"12445","0.17804081737995148","0.17804081737995148","0.17804081737995148"
"12446","0.17811812460422516","0.17811812460422516","0.17811812460422516"
"12448","0.1781405806541443","0.1781405806541443","0.1781405806541443"
"12449","0.17815335094928741","0.17815335094928741","0.17815335094928741"
"12450","0.17817072570323944","0.17817072570323944","0.17817072570323944"
"12451","0.1781972497701645","0.1781972497701645","0.1781972497701645"
"12452","0.17827048897743225","0.17827048897743225","0.17827048897743225"
"12453","0.17832209169864655","0.17832209169864655","0.17832209169864655"
"12454","0.17834703624248505","0.17834703624248505","0.17834703624248505"
"12456","0.17841801047325134","0.17841801047325134","0.17841801047325134"
"12457","0.1784166842699051","0.1784166842699051","0.1784166842699051"
"12458","0.17841662466526031","0.17841662466526031","0.17841662466526031"
"12460","0.17844589054584503","0.17844589054584503","0.17844589054584503"
"12465","0.17853495478630066","0.17853495478630066","0.17853495478630066"
"12466","0.1785508692264557","0.1785508692264557","0.1785508692264557"
"12468","0.17855356633663177","0.17855356633663177","0.17855356633663177"
"12475","0.17865698039531708","0.17865698039531708","0.17865698039531708"
"12478","0.17870430648326874","0.17870430648326874","0.17870430648326874"
"12479","0.17869873344898224","0.17869873344898224","0.17869873344898224"
"12481","0.1787489652633667","0.1787489652633667","0.1787489652633667"
"12482","0.17875756323337555","0.17875756323337555","0.17875756323337555"
"12483","0.17877642810344696","0.17877642810344696","0.17877642810344696"
"12486","0.1787572205066681","0.1787572205066681","0.1787572205066681"
"12487","0.17879189550876617","0.17879189550876617","0.17879189550876617"
"12491","0.17886123061180115","0.17886123061180115","0.17886123061180115"
"12493","0.17883354425430298","0.17883354425430298","0.17883354425430298"
"12496","0.17884671688079834","0.17884671688079834","0.17884671688079834"
"12498","0.17879429459571838","0.17879429459571838","0.17879429459571838"
"12499","0.1787632554769516","0.1787632554769516","0.1787632554769516"
"12505","0.1788555234670639","0.1788555234670639","0.1788555234670639"
"12509","0.17883247137069702","0.17883247137069702","0.17883247137069702"
"12510","0.17885532975196838","0.17885532975196838","0.17885532975196838"
"12512","0.178890198469162","0.178890198469162","0.178890198469162"
"12513","0.17888760566711426","0.17888760566711426","0.17888760566711426"
"12515","0.17891483008861542","0.17891483008861542","0.17891483008861542"
"12516","0.1789146065711975","0.1789146065711975","0.1789146065711975"
"12518","0.17896530032157898","0.17896530032157898","0.17896530032157898"
"12524","0.17898517847061157","0.17898517847061157","0.17898517847061157"
"12526","0.17898063361644745","0.17898063361644745","0.17898063361644745"
"12527","0.17897894978523254","0.17897894978523254","0.17897894978523254"
"12528","0.17900831997394562","0.17900831997394562","0.17900831997394562"
"12532","0.17907892167568207","0.17907892167568207","0.17907892167568207"
"12533","0.1791045218706131","0.1791045218706131","0.1791045218706131"
"12534","0.17911860346794128","0.17911860346794128","0.17911860346794128"
"12539","0.1792020946741104","0.1792020946741104","0.1792020946741104"
"12540","0.17922751605510712","0.17922751605510712","0.17922751605510712"
"12541","0.17922331392765045","0.17922331392765045","0.17922331392765045"
"12546","0.1792289763689041","0.1792289763689041","0.1792289763689041"
"12549","0.17930956184864044","0.17930956184864044","0.17930956184864044"
"12552","0.17929509282112122","0.17929509282112122","0.17929509282112122"
"12553","0.17933058738708496","0.17933058738708496","0.17933058738708496"
"12554","0.1793603152036667","0.1793603152036667","0.1793603152036667"
"12559","0.1794329136610031","0.1794329136610031","0.1794329136610031"
"12566","0.17944972217082977","0.17944972217082977","0.17944972217082977"
"12567","0.1794748604297638","0.1794748604297638","0.1794748604297638"
"12568","0.17947806417942047","0.17947806417942047","0.17947806417942047"
"12569","0.17948387563228607","0.17948387563228607","0.17948387563228607"
"12570","0.17950423061847687","0.17950423061847687","0.17950423061847687"
"12571","0.17952223122119904","0.17952223122119904","0.17952223122119904"
"12573","0.17951366305351257","0.17951366305351257","0.17951366305351257"
"12574","0.17951138317584991","0.17951138317584991","0.17951138317584991"
"12576","0.17953850328922272","0.17953850328922272","0.17953850328922272"
"12577","0.179561585187912","0.179561585187912","0.179561585187912"
"12581","0.1639961451292038","0.1639961451292038","0.1639961451292038"
"12582","0.17026589810848236","0.17026589810848236","0.17026589810848236"
"12584","0.17364941537380219","0.17364941537380219","0.17364941537380219"
"12585","0.17517083883285522","0.17517083883285522","0.17517083883285522"
"12587","0.17447486519813538","0.17447486519813538","0.17447486519813538"
"12588","0.17319762706756592","0.17319762706756592","0.17319762706756592"
